TotalFinishedArea,LivingUnits,TotalAppraisedValue,SaleYear,SaleMonth,PriceRatio,AssrLandUse_APT FOUR,AssrLandUse_CONDOMINIMUM,AssrLandUse_MULTI DWLG,AssrLandUse_ONE FAMILY,AssrLandUse_THREE FAMILY,AssrLandUse_TWO FAMILY
2538.0,2.0,224600,2022,7,0.5342831700801425,False,False,False,False,False,True
2583.0,2.0,220100,2022,3,0.6796910495229441,False,False,False,False,False,True
2909.0,2.0,317900,2022,8,0.833595470273671,False,False,False,False,False,True
1825.60001,1.0,192300,2021,10,0.9256370254810192,False,False,False,True,False,False
1540.40001,1.0,158800,2024,1,1.353904282115869,False,False,False,True,False,False
1190.40001,1.0,173600,2024,2,0.8928571428571429,False,False,False,True,False,False
2280.0,2.0,240000,2023,4,1.1875,False,False,False,False,False,True
1244.0,1.0,204600,2020,12,0.6564027370478983,False,False,False,True,False,False
1244.0,1.0,204600,2022,1,1.1974584555229717,False,False,False,True,False,False
3230.40001,2.0,313100,2024,8,1.3254551261577772,False,False,False,False,False,True
3021.0,2.0,307100,2023,5,0.8401172256593943,False,False,False,False,False,True
3021.0,2.0,307100,2021,5,0.7163790296320417,False,False,False,False,False,True
1384.0,1.0,164500,2022,12,0.578790273556231,False,False,False,True,False,False
1701.0,1.0,183000,2021,3,1.092896174863388,False,False,False,True,False,False
3523.25,3.0,279500,2024,5,0.7513416815742398,False,False,False,False,True,False
1608.0,1.0,163300,2021,12,1.3043478260869563,False,False,False,True,False,False
1932.0,1.0,202600,2022,7,1.1599210266535045,False,False,False,True,False,False
2518.0,2.0,268300,2021,2,1.0361535594483786,False,False,False,False,False,True
2340.0,1.0,251500,2020,11,0.5479125248508946,False,False,False,True,False,False
1021.5,1.0,213300,2021,7,1.0314111579934364,False,False,False,True,False,False
1159.0,1.0,166500,2023,9,1.4354354354354355,False,False,False,True,False,False
2800.0,2.0,231300,2023,10,0.7782101167315175,False,False,False,False,False,True
2800.0,2.0,231300,2021,12,0.5447470817120622,False,False,False,False,False,True
1104.0,1.0,139600,2024,8,1.146131805157593,False,False,False,True,False,False
1146.00001,1.0,147200,2023,3,1.4266304347826086,False,False,False,True,False,False
1146.00001,1.0,147200,2021,12,1.2567934782608696,False,False,False,True,False,False
3280.0,2.0,300100,2024,3,1.066311229590137,False,False,False,False,False,True
3880.80002,2.0,266200,2021,7,1.051840721262209,False,False,False,False,False,True
3045.60001,2.0,300400,2024,6,1.3315579227696406,False,False,False,False,False,True
3045.60001,2.0,300400,2024,6,1.3315579227696406,False,False,False,False,False,True
3006.0,2.0,276200,2024,1,1.2671976828385227,False,False,False,False,False,True
1290.25,1.0,190300,2021,11,0.7619548081975828,False,False,False,True,False,False
1290.25,1.0,190300,2022,4,1.4450867052023122,False,False,False,True,False,False
1603.5,1.0,179600,2022,2,1.1971046770601337,False,False,False,True,False,False
1566.0,1.0,187900,2024,3,1.3304949441192124,False,False,False,True,False,False
2856.0,2.0,232800,2023,12,0.8762886597938144,False,False,False,False,False,True
3042.0,2.0,287500,2022,3,0.7652173913043478,False,False,False,False,False,True
2990.0,2.0,250000,2023,8,1.02,False,False,False,False,False,True
2431.0,2.0,265800,2022,9,0.9499623777276148,False,False,False,False,False,True
1158.0,1.0,162400,2024,2,0.8620689655172413,False,False,False,True,False,False
1056.0,1.0,173800,2023,5,1.006904487917146,False,False,False,True,False,False
1056.0,1.0,173800,2023,7,0.8630609896432682,False,False,False,True,False,False
3388.25,3.0,269800,2021,9,1.111934766493699,False,False,False,False,True,False
2386.0,1.0,198900,2022,7,1.0055304172951232,False,False,False,True,False,False
2336.25,2.0,250900,2021,10,0.7572738142686329,False,False,False,False,False,True
5060.0,2.0,538100,2023,3,0.5110574242705817,False,False,False,False,False,True
2548.0,2.0,317900,2021,10,0.8493236866939289,False,False,False,False,False,True
1614.0,1.0,174600,2020,11,1.0595647193585338,False,False,False,True,False,False
1344.0,1.0,204200,2023,5,0.8325171400587659,False,False,False,True,False,False
1342.25,1.0,149100,2020,10,1.0060362173038229,False,False,False,True,False,False
1428.0,1.0,183700,2024,1,0.925421883505716,False,False,False,True,False,False
1344.0,1.0,156900,2022,7,1.395793499043977,False,False,False,True,False,False
1152.0,1.0,149700,2020,11,1.0354041416165665,False,False,False,True,False,False
1343.125,1.0,160700,2022,2,1.3690105787181084,False,False,False,True,False,False
1689.60001,1.0,176300,2023,10,0.9926262053318208,False,False,False,True,False,False
1536.0,1.0,172300,2024,6,1.2478235635519443,False,False,False,True,False,False
1428.0,1.0,167500,2023,10,0.9970149253731344,False,False,False,True,False,False
1516.0,1.0,188600,2024,9,1.325556733828208,False,False,False,True,False,False
1123.20001,1.0,164000,2020,11,1.127439024390244,False,False,False,True,False,False
1176.0,1.0,136500,2021,2,0.5677655677655677,False,False,False,True,False,False
1482.0,1.0,191300,2021,7,0.9461578672242552,False,False,False,True,False,False
1075.20001,1.0,166200,2023,4,1.1732851985559567,False,False,False,True,False,False
1285.20001,1.0,151600,2021,2,1.219656992084433,False,False,False,True,False,False
1373.0,1.0,166500,2022,4,1.1711711711711712,False,False,False,True,False,False
1585.0,1.0,174000,2021,6,1.0632183908045978,False,False,False,True,False,False
1344.0,1.0,176300,2020,10,0.9188882586500284,False,False,False,True,False,False
1812.0,1.0,218400,2023,2,0.521978021978022,False,False,False,True,False,False
1812.0,1.0,218400,2024,2,1.488095238095238,False,False,False,True,False,False
2128.0,2.0,253300,2023,8,1.0659297275957362,False,False,False,False,False,True
1675.0,1.0,193900,2022,11,1.2377514182568334,False,False,False,True,False,False
3447.0,3.0,258800,2024,2,1.3910355486862442,False,False,False,False,True,False
1442.5,1.0,173400,2021,9,1.095732410611303,False,False,False,True,False,False
1702.0,1.0,155500,2021,8,1.2218649517684887,False,False,False,True,False,False
1448.0,1.0,194400,2023,10,0.6944444444444444,False,False,False,True,False,False
1448.0,1.0,194400,2022,12,0.5864197530864198,False,False,False,True,False,False
3143.25,2.0,311000,2024,4,0.8247588424437299,False,False,False,False,False,True
1824.0,2.0,193000,2024,4,1.3911917098445596,False,False,False,False,False,True
1382.0,1.0,162000,2022,6,1.4135802469135803,False,False,False,True,False,False
1648.0,1.0,163700,2021,6,1.1301160659743432,False,False,False,True,False,False
1420.0,1.0,188800,2023,2,1.271186440677966,False,False,False,True,False,False
1420.0,1.0,188800,2021,8,0.5879237288135594,False,False,False,True,False,False
1420.0,1.0,188800,2022,1,0.6991525423728814,False,False,False,True,False,False
1309.0,1.0,149400,2024,9,1.0776439089692105,False,False,False,True,False,False
1309.0,1.0,149400,2023,9,1.3386880856760377,False,False,False,True,False,False
1460.0,1.0,162800,2022,6,1.1056511056511056,False,False,False,True,False,False
1182.0,1.0,181200,2021,11,0.8830022075055187,False,False,False,True,False,False
1152.0,1.0,154200,2022,5,1.199740596627756,False,False,False,True,False,False
1512.0,1.0,136200,2023,2,1.1013215859030836,False,False,False,True,False,False
1632.0,1.0,176500,2021,3,1.0679886685552409,False,False,False,True,False,False
1050.00001,1.0,161000,2021,12,1.2422360248447204,False,False,False,True,False,False
1074.00001,1.0,125700,2022,2,0.7637231503579952,False,False,False,True,False,False
2380.0,2.0,267600,2022,11,1.124813153961136,False,False,False,False,False,True
2392.0,2.0,264700,2021,10,1.038911975821685,False,False,False,False,False,True
1152.0,1.0,172900,2022,7,1.2724117987275885,False,False,False,True,False,False
2080.0,2.0,256500,2022,3,1.01364522417154,False,False,False,False,False,True
3235.20001,2.0,281700,2022,1,0.5870607028753994,False,False,False,False,False,True
1142.00001,1.0,148900,2022,8,1.2323707186030892,False,False,False,True,False,False
986.0,1.0,142500,2021,11,1.1087719298245613,False,False,False,True,False,False
1071.0,1.0,132200,2023,8,0.75642965204236,False,False,False,True,False,False
3744.0,3.0,259600,2022,12,1.1787365177195686,False,False,False,False,True,False
3744.0,3.0,259600,2021,12,0.8281972265023112,False,False,False,False,True,False
2730.0,2.0,326600,2022,3,0.872627066748316,False,False,False,False,False,True
2964.0,3.0,242800,2022,7,1.317957166392092,False,False,False,False,True,False
1313.25,1.0,154800,2023,4,1.2403100775193798,False,False,False,True,False,False
1168.125,1.0,160200,2024,1,1.404494382022472,False,False,False,True,False,False
1243.5,1.0,169600,2022,4,1.383254716981132,False,False,False,True,False,False
1243.5,1.0,169600,2021,9,0.6191037735849056,False,False,False,True,False,False
1440.00001,1.0,159100,2022,6,1.2570710245128849,False,False,False,True,False,False
767.5,1.0,116200,2023,2,0.6024096385542169,False,False,False,True,False,False
768.0,1.0,123200,2024,2,1.4204545454545454,False,False,False,True,False,False
753.0,1.0,174100,2023,8,1.344055140723722,False,False,False,True,False,False
1121.80001,1.0,182800,2023,11,0.8315098468271335,False,False,False,True,False,False
768.0,1.0,113300,2022,5,0.9128596646072374,False,False,False,True,False,False
768.0,1.0,113300,2022,9,0.8914386584289496,False,False,False,True,False,False
802.0,1.0,133200,2021,10,0.9234234234234234,False,False,False,True,False,False
997.30001,1.0,178700,2021,9,1.102406267487409,False,False,False,True,False,False
2596.00001,2.0,202600,2021,10,1.4067127344521224,False,False,False,False,False,True
1188.0,1.0,178100,2021,8,1.128579449747333,False,False,False,True,False,False
1188.0,1.0,178100,2020,11,0.7018528916339135,False,False,False,True,False,False
672.0,1.0,127800,2023,6,0.647887323943662,False,False,False,True,False,False
672.0,1.0,127800,2023,11,0.94679186228482,False,False,False,True,False,False
672.0,1.0,124600,2021,7,0.9028892455858748,False,False,False,True,False,False
671.5,1.0,125400,2023,10,0.5741626794258373,False,False,False,True,False,False
1663.0,2.0,169500,2021,6,0.9262536873156342,False,False,False,False,False,True
1074.50001,1.0,158500,2022,2,0.8580441640378549,False,False,False,True,False,False
1148.0,1.0,169300,2022,9,1.2699350265800355,False,False,False,True,False,False
1148.0,1.0,169300,2021,10,0.5168340224453633,False,False,False,True,False,False
1938.0,2.0,176800,2022,8,1.4423076923076923,False,False,False,False,False,True
1664.0,2.0,184700,2021,4,1.0016242555495398,False,False,False,False,False,True
1664.0,2.0,181700,2021,1,1.0181618051733627,False,False,False,False,False,True
1058.0,2.0,210900,2023,7,0.7965860597439545,False,False,False,False,False,True
1058.0,2.0,210900,2024,4,0.6721194879089616,False,False,False,False,False,True
3249.60001,2.0,229600,2021,11,1.1977351916376306,False,False,False,False,False,True
1664.0,2.0,174300,2023,7,1.27653471026965,False,False,False,False,False,True
1664.0,2.0,174600,2021,5,0.6328751431844215,False,False,False,False,False,True
744.0,1.0,157100,2023,5,0.986632718014004,False,False,False,True,False,False
2176.0,2.0,182500,2021,10,1.2547945205479452,False,False,False,False,False,True
1938.0,2.0,187200,2023,9,0.6238425213675214,False,False,False,False,False,True
1664.0,2.0,172300,2021,3,0.7840975043528728,False,False,False,False,False,True
1664.0,2.0,168400,2022,6,1.2767220902612826,False,False,False,False,False,True
1075.20001,1.0,165200,2022,4,1.3135593220338984,False,False,False,True,False,False
1075.20001,1.0,165200,2023,5,1.265133171912833,False,False,False,True,False,False
1075.20001,1.0,157700,2021,1,0.5041217501585289,False,False,False,True,False,False
1664.0,2.0,171000,2023,1,1.4035087719298245,False,False,False,False,False,True
1663.0,2.0,169900,2023,2,1.2713360800470863,False,False,False,False,False,True
2056.0,2.0,203300,2022,1,1.1805213969503197,False,False,False,False,False,True
1086.0,1.0,159300,2020,11,0.9416195856873822,False,False,False,True,False,False
1008.00001,1.0,150600,2022,6,0.6308100929614874,False,False,False,True,False,False
2198.0,1.0,288500,2021,6,0.9358752166377816,False,False,False,True,False,False
3051.60001,2.0,272900,2023,8,1.117625503847563,False,False,False,False,False,True
1008.00001,1.0,166000,2021,2,1.0180722891566265,False,False,False,True,False,False
1008.00001,1.0,162200,2022,2,1.0727496917385944,False,False,False,True,False,False
1008.00001,1.0,160600,2024,8,1.3760896637608966,False,False,False,True,False,False
1008.00001,1.0,167600,2020,11,0.7225536992840096,False,False,False,True,False,False
1008.00001,1.0,152800,2020,12,1.0863874345549738,False,False,False,True,False,False
1008.00001,1.0,169700,2022,9,1.2787271655863288,False,False,False,True,False,False
1008.00001,1.0,163000,2021,3,1.012269938650307,False,False,False,True,False,False
2724.0,2.0,231900,2021,2,1.0866752910737387,False,False,False,False,False,True
1008.00001,1.0,155800,2023,6,1.4120667522464698,False,False,False,True,False,False
1050.00001,1.0,166600,2022,7,1.2364945978391355,False,False,False,True,False,False
1008.00001,1.0,162100,2023,3,1.35101789019124,False,False,False,True,False,False
1008.00001,1.0,162100,2020,10,0.9253547193090684,False,False,False,True,False,False
1080.0,1.0,142800,2022,6,1.449579831932773,False,False,False,True,False,False
2178.0,1.0,152200,2022,4,1.0183968462549278,False,False,False,True,False,False
3128.0,2.0,225400,2022,3,0.7928615794143744,False,False,False,False,False,True
1598.8,1.0,175200,2021,1,1.2100456621004567,False,False,False,True,False,False
4259.0,2.0,288700,2024,1,0.8829081399376515,False,False,False,False,False,True
2371.20001,1.0,265900,2021,5,1.037984204588191,False,False,False,True,False,False
1929.0,1.0,223300,2023,1,1.052395879982087,False,False,False,True,False,False
2760.0,2.0,226200,2021,1,0.6631299734748011,False,False,False,False,False,True
4135.0,2.0,326000,2022,1,0.7423312883435583,False,False,False,False,False,True
3700.0,3.0,261000,2023,2,1.3416704980842913,False,False,False,False,True,False
2678.0,2.0,274400,2023,1,1.0932944606413997,False,False,False,False,False,True
3302.0,2.0,291800,2021,1,0.5346127484578478,False,False,False,False,False,True
3556.0,3.0,273300,2022,8,1.1342846688620565,False,False,False,False,True,False
2880.0,1.0,248100,2021,8,1.1084240225715438,False,False,False,True,False,False
2880.0,1.0,248100,2021,3,1.007658202337767,False,False,False,True,False,False
2625.0,1.0,189000,2022,6,0.9523809523809524,False,False,False,True,False,False
2290.60001,1.0,188700,2022,4,1.1393746687864337,False,False,False,True,False,False
3744.0,3.0,212000,2022,12,1.3820754716981132,False,False,False,False,True,False
4311.25,3.0,258600,2022,10,1.1794276875483372,False,False,False,False,True,False
2535.0,2.0,233500,2021,10,1.177730192719486,False,False,False,False,False,True
2535.0,2.0,233500,2021,6,0.7066381156316917,False,False,False,False,False,True
2557.5,1.0,195000,2022,8,1.3076923076923077,False,False,False,True,False,False
3810.5,3.0,233800,2022,7,1.236099230111206,False,False,False,False,True,False
2946.0,2.0,197100,2024,4,1.4713343480466767,False,False,False,False,False,True
3387.75,2.0,200400,2021,4,1.0978043912175648,False,False,False,False,False,True
3209.25,2.0,194100,2021,3,0.9788768675940236,False,False,False,False,False,True
4183.0,3.0,340000,2021,9,1.0029411764705882,False,False,False,False,True,False
2705.0,2.0,203200,2021,5,0.6692913385826772,False,False,False,False,False,True
2548.0,2.0,155700,2021,12,0.8798972382787412,False,False,False,False,False,True
2547.0,3.0,196400,2024,4,1.2729124236252545,False,False,False,False,True,False
3861.5,3.0,225800,2022,1,1.0850310008857396,False,False,False,False,True,False
4065.0,3.0,255300,2023,11,1.037994516255386,False,False,False,False,True,False
4806.0,3.0,276700,2024,6,1.3010480664980122,False,False,False,False,True,False
3867.0,3.0,187300,2021,1,0.9343299519487454,False,False,False,False,True,False
3398.0,3.0,210400,2021,7,1.095903041825095,False,False,False,False,True,False
4246.0,3.0,243100,2021,3,0.9461127108185932,False,False,False,False,True,False
4240.75,3.0,212700,2020,11,1.0343206393982134,False,False,False,False,True,False
4231.0,3.0,264200,2024,4,1.313398940196821,False,False,False,False,True,False
3158.0,2.0,218900,2021,9,0.8451347647327547,False,False,False,False,False,True
3158.0,2.0,218900,2024,7,1.0735495660118777,False,False,False,False,False,True
3404.0,3.0,218600,2023,3,1.1436413540713632,False,False,False,False,True,False
2928.75,2.0,209600,2023,10,1.4790076335877862,False,False,False,False,False,True
3885.75,3.0,227400,2023,12,0.5057167985927881,False,False,False,False,True,False
3804.0,3.0,119400,2021,11,1.457286432160804,False,False,False,False,True,False
2084.00001,2.0,90100,2021,9,0.832408435072142,False,False,False,False,False,True
1896.00001,2.0,165700,2023,2,1.1466505733252867,False,False,False,False,False,True
3861.0,3.0,247400,2021,12,1.0509296685529508,False,False,False,False,True,False
3798.0,3.0,255200,2023,3,1.2695924764890285,False,False,False,False,True,False
4020.0,3.0,110100,2023,8,0.9990917347865576,False,False,False,False,True,False
3682.0,3.0,249700,2021,1,1.1013215859030836,False,False,False,False,True,False
3760.0,2.0,227700,2023,6,0.9310496267018006,False,False,False,False,False,True
2198.75,1.0,162000,2023,10,0.9762654320987656,False,False,False,True,False,False
3541.25,1.0,119400,2024,6,1.176716917922948,False,False,False,True,False,False
3696.0,3.0,273700,2021,11,0.8951406649616368,False,False,False,False,True,False
3297.0,2.0,134200,2024,7,1.4903129657228018,False,False,False,False,False,True
2062.0,2.0,184200,2022,8,0.5157437567861021,False,False,False,False,False,True
2062.0,2.0,184200,2024,7,1.492942453854506,False,False,False,False,False,True
2062.0,2.0,184200,2022,9,1.0586319218241045,False,False,False,False,False,True
3823.75,3.0,287900,2023,11,0.7619173324070858,False,False,False,False,True,False
4970.625,3.0,297100,2021,5,0.9087849209020532,False,False,False,False,True,False
1806.0,1.0,127000,2022,5,1.3385826771653544,False,False,False,True,False,False
3729.0,3.0,253700,2024,7,0.9459992116673236,False,False,False,False,True,False
1883.0,1.0,142400,2022,4,1.1938202247191012,False,False,False,True,False,False
1852.0,1.0,141000,2022,10,0.8794326241134752,False,False,False,True,False,False
3988.75,2.0,211300,2023,1,1.2304779933743493,False,False,False,False,False,True
2466.0,1.0,173000,2022,4,0.815028901734104,False,False,False,True,False,False
1150.0,1.0,64700,2022,4,0.7712519319938176,False,True,False,False,False,False
1150.0,1.0,64700,2023,11,1.0200927357032457,False,True,False,False,False,False
1150.0,1.0,64700,2023,9,0.6139619783616692,False,True,False,False,False,False
2510.0,2.0,222700,2024,7,1.342613381230355,False,False,False,False,False,True
3498.0,3.0,240800,2020,12,1.0199335548172757,False,False,False,False,True,False
3831.0,2.0,299300,2024,3,1.3364517206815905,False,False,False,False,False,True
3584.5,3.0,215200,2023,5,1.1570631970260223,False,False,False,False,True,False
3384.35,3.0,226200,2022,12,1.0389036251105217,False,False,False,False,True,False
3624.25001,3.0,238700,2022,10,0.7121910347716799,False,False,False,False,True,False
3367.5,3.0,184600,2024,5,1.164680390032503,False,False,False,False,True,False
3367.5,3.0,184600,2022,6,0.8396533044420368,False,False,False,False,True,False
3075.0,3.0,177400,2023,7,1.4092446448703495,False,False,False,False,True,False
3075.0,3.0,177400,2021,5,0.7891770011273957,False,False,False,False,True,False
3960.0,3.0,257100,2023,3,1.127965772073123,False,False,False,False,True,False
4173.5,3.0,286000,2024,4,1.048951048951049,False,False,False,False,True,False
3039.0,2.0,102700,2022,5,0.973709834469328,False,False,False,False,False,True
3676.75,3.0,245500,2021,10,1.2423625254582484,False,False,False,False,True,False
3431.25,2.0,241800,2022,5,0.9098428453267164,False,False,False,False,False,True
2947.5,2.0,220600,2021,6,1.2919310970081597,False,False,False,False,False,True
2557.0,2.0,199900,2022,12,1.0755377688844423,False,False,False,False,False,True
3960.0,3.0,47200,2020,11,0.5872033898305085,False,False,False,False,True,False
3991.0,3.0,158600,2021,2,0.8575031525851198,False,False,False,False,True,False
3273.5,2.0,228800,2023,11,1.2674825174825175,False,False,False,False,False,True
2125.20001,1.0,87800,2022,3,0.7744874715261959,False,False,False,True,False,False
2125.20001,1.0,87800,2023,6,1.1389521640091116,False,False,False,True,False,False
3916.0,3.0,244400,2021,10,1.02291325695581,False,False,False,False,True,False
3882.0,3.0,230500,2024,5,1.4967462039045554,False,False,False,False,True,False
3900.0,3.0,249800,2022,4,1.00080064051241,False,False,False,False,True,False
3367.0,3.0,180800,2023,3,0.6637168141592921,False,False,False,False,True,False
3367.0,3.0,208500,2023,3,0.9592326139088728,False,False,False,False,True,False
3367.0,3.0,208500,2024,3,1.3669064748201438,False,False,False,False,True,False
3546.5,2.0,274900,2022,12,0.5638413968715896,False,False,False,False,False,True
3699.0,3.0,249500,2021,10,1.0220440881763526,False,False,False,False,True,False
3978.0,3.0,255800,2023,4,0.727130570758405,False,False,False,False,True,False
3942.75,3.0,233900,2023,6,1.3253527148353998,False,False,False,False,True,False
3898.25,3.0,290900,2020,12,1.0312822275696116,False,False,False,False,True,False
3378.0,2.0,207100,2023,2,0.8112023177209078,False,False,False,False,False,True
3630.0,3.0,222300,2024,4,1.2370670265407109,False,False,False,False,True,False
3630.0,3.0,222300,2024,4,1.484480431848853,False,False,False,False,True,False
4395.125,3.0,217900,2022,7,0.9178522257916476,False,False,False,False,True,False
4310.625,3.0,214800,2022,11,1.4432029795158288,False,False,False,False,True,False
3368.75,3.0,187300,2024,4,1.2493326214628937,False,False,False,False,True,False
4840.80002,2.0,300900,2023,7,1.080093054170821,False,False,False,False,False,True
4840.80002,2.0,300900,2023,7,1.080093054170821,False,False,False,False,False,True
2420.5,2.0,190000,2024,4,1.3157894736842106,False,False,False,False,False,True
2835.20001,1.0,177500,2022,1,0.7605633802816901,False,False,False,True,False,False
2835.20001,1.0,177500,2023,3,1.380281690140845,False,False,False,True,False,False
3081.0,2.0,168200,2024,3,1.3971462544589774,False,False,False,False,False,True
4442.625,3.0,274500,2022,3,0.8998178506375227,False,False,False,False,True,False
3367.0,3.0,210100,2022,1,1.2803426939552591,False,False,False,False,True,False
3194.0,2.0,131000,2023,12,0.8778625954198473,False,False,False,False,False,True
2906.25,3.0,205600,2022,1,1.1916342412451362,False,False,False,False,True,False
2507.60001,1.0,197400,2021,6,1.0638297872340423,False,False,False,True,False,False
4225.0,3.0,269400,2024,9,0.7052709725315516,False,False,False,False,True,False
4495.5,3.0,184300,2022,6,1.410743353228432,False,False,False,False,True,False
3240.0,3.0,234500,2021,4,0.9040511727078892,False,False,False,False,True,False
3586.0,2.0,191300,2022,12,1.4375326711970726,False,False,False,False,False,True
4449.5,3.0,229700,2020,12,0.957771005659556,False,False,False,False,True,False
4200.0,3.0,132600,2021,1,0.5656108597285068,False,False,False,False,True,False
4680.0,3.0,284000,2022,3,1.1830985915492958,False,False,False,False,True,False
4200.0,3.0,247200,2023,9,0.8495145631067961,False,False,False,False,True,False
3337.0,3.0,233600,2021,6,0.9203767123287672,False,False,False,False,True,False
3099.25,2.0,263500,2021,6,1.0436432637571158,False,False,False,False,False,True
3898.25,3.0,246800,2023,11,0.9116693679092382,False,False,False,False,True,False
3266.25,3.0,212100,2021,12,1.2258368694012258,False,False,False,False,True,False
3730.80002,3.0,196800,2022,7,1.016260162601626,False,False,False,False,True,False
3948.0,3.0,242800,2020,12,1.0008237232289952,False,False,False,False,True,False
3849.0,3.0,294900,2022,8,1.186842997626314,False,False,False,False,True,False
2798.80001,3.0,143000,2023,10,1.0468531468531468,False,False,False,False,True,False
3025.0,2.0,206800,2022,10,1.4990328820116054,False,False,False,False,False,True
3025.0,2.0,206800,2022,5,0.7253384912959381,False,False,False,False,False,True
3488.00001,2.0,278500,2021,3,0.9152603231597846,False,False,False,False,False,True
3488.00001,2.0,278500,2022,5,1.0412926391382409,False,False,False,False,False,True
5056.0,3.0,316700,2023,11,1.010419955794127,False,False,False,False,True,False
3532.75,3.0,238200,2023,4,1.343408900083963,False,False,False,False,True,False
3726.0,3.0,241100,2022,11,0.6843633347158855,False,False,False,False,True,False
3726.0,3.0,241100,2022,11,0.7673164661965989,False,False,False,False,True,False
3948.0,3.0,260300,2022,8,1.075681905493661,False,False,False,False,True,False
3948.0,3.0,240500,2021,2,1.0353430353430353,False,False,False,False,True,False
3810.0,3.0,160200,2024,5,1.1548064918851435,False,False,False,False,True,False
3156.25,2.0,189700,2022,6,0.9752240379546652,False,False,False,False,False,True
2897.5,2.0,159800,2023,9,1.2515644555694618,False,False,False,False,False,True
1728.00001,2.0,160300,2022,4,0.7174048658764816,False,False,False,False,False,True
1728.00001,2.0,160300,2023,12,1.4348097317529631,False,False,False,False,False,True
3322.5,2.0,187700,2021,8,0.5327650506126798,False,False,False,False,False,True
3150.5,3.0,307900,2021,6,0.94835985709646,False,False,False,False,True,False
2988.75,3.0,204800,2021,8,1.123046875,False,False,False,False,True,False
3232.80001,2.0,206600,2023,4,0.8228460793804453,False,False,False,False,False,True
3735.0,3.0,292100,2024,2,0.8798356727148237,False,False,False,False,True,False
1119.0,1.0,72700,2023,12,1.3067400275103165,False,True,False,False,False,False
789.0,1.0,34900,2022,2,1.146131805157593,False,True,False,False,False,False
1182.0,1.0,62400,2021,10,1.073717948717949,False,True,False,False,False,False
4195.5,3.0,272500,2020,11,0.5313100917431193,False,False,False,False,True,False
3888.0,3.0,288700,2020,10,0.9179078628333912,False,False,False,False,True,False
2450.0,2.0,200400,2022,4,1.0728542914171657,False,False,False,False,False,True
3696.0,3.0,59500,2021,11,1.4285714285714286,False,False,False,False,True,False
1364.0,1.0,121100,2021,7,1.1147811725846408,False,False,False,True,False,False
3691.5,3.0,215600,2021,7,0.6957328385899815,False,False,False,False,True,False
3804.0,3.0,198400,2021,10,0.655241935483871,False,False,False,False,True,False
3350.5,3.0,239500,2023,2,1.0020876826722338,False,False,False,False,True,False
4222.75,3.0,277300,2023,4,0.5404615939415796,False,False,False,False,True,False
3398.0,3.0,234300,2021,6,1.2163892445582587,False,False,False,False,True,False
3484.25,3.0,254800,2024,3,1.3736263736263736,False,False,False,False,True,False
2222.5,1.0,152200,2020,11,0.5354796320630749,False,False,False,True,False,False
2222.5,1.0,152200,2022,5,1.4060446780551903,False,False,False,True,False,False
3720.0,3.0,266400,2021,2,1.3138138138138138,False,False,False,False,True,False
3936.0,3.0,244100,2022,7,0.8807865628840639,False,False,False,False,True,False
3936.0,3.0,244100,2023,2,1.2904547316673494,False,False,False,False,True,False
2494.0,2.0,227300,2023,4,0.5820061592608887,False,False,False,False,False,True
3481.5,3.0,235200,2021,8,1.0416666666666667,False,False,False,False,True,False
3481.5,3.0,235200,2022,10,1.3818027210884354,False,False,False,False,True,False
3466.75,3.0,128900,2022,10,0.6206361520558572,False,False,False,False,True,False
3466.75,3.0,128900,2022,12,1.0473235065942592,False,False,False,False,True,False
3000.0,3.0,264300,2021,6,1.209231933409005,False,False,False,False,True,False
3861.0,3.0,240500,2021,6,0.7775467775467776,False,False,False,False,True,False
1456.0,1.0,177200,2022,6,0.9706546275395034,False,False,False,True,False,False
1332.0,1.0,67600,2021,11,1.0355029585798816,False,True,False,False,False,False
3654.0,3.0,206700,2021,9,1.0401548137397194,False,False,False,False,True,False
3787.5,3.0,257600,2024,7,1.4751552795031055,False,False,False,False,True,False
2271.25,2.0,159400,2021,12,0.9410288582183188,False,False,False,False,False,True
1008.00001,1.0,110600,2020,10,0.9403254972875226,False,False,False,True,False,False
1326.0,1.0,85300,2023,12,0.7971864009378663,False,False,False,True,False,False
2760.0,2.0,190800,2020,12,0.9958071278825996,False,False,False,False,False,True
2600.0,2.0,190200,2022,12,1.4195583596214512,False,False,False,False,False,True
3398.0,3.0,201800,2023,12,1.362735381565907,False,False,False,False,True,False
1350.0,1.0,149200,2021,1,0.871313672922252,False,False,False,True,False,False
1959.0,2.0,159800,2022,1,0.7587609511889862,False,False,False,False,False,True
3470.00001,2.0,205200,2021,10,0.8669590643274854,False,False,False,False,False,True
3490.75,3.0,242700,2022,4,1.0708693860733416,False,False,False,False,True,False
3357.875,3.0,230800,2022,8,0.7954939341421143,False,False,False,False,True,False
3158.75,3.0,234200,2024,7,0.6831767719897524,False,False,False,False,True,False
4126.5,3.0,262600,2020,11,0.99009900990099,False,False,False,False,True,False
1074.50001,1.0,120100,2022,3,0.9075770191507078,False,False,False,True,False,False
2508.0,2.0,214300,2020,12,0.7214185720951937,False,False,False,False,False,True
2022.0,2.0,200100,2021,12,0.9640179910044976,False,False,False,False,False,True
3404.0,2.0,198100,2023,3,1.375567895002524,False,False,False,False,True,False
4200.0,3.0,295900,2022,9,1.2166272389320716,False,False,False,False,True,False
