TotalFinishedArea,LivingUnits,SaleDate,SalePrice,TotalAppraisedValue,AssrLandUse,PriceRatio
2892.0,3.0,2022/04/12 00:00:00+00,315000.0,237500,THREE FAMILY,1.3263157894736841
3588.75,3.0,2024/04/02 00:00:00+00,250000.0,253300,THREE FAMILY,0.9869719699960521
3660.25,3.0,2021/01/06 00:00:00+00,232000.0,261300,THREE FAMILY,0.8878683505549178
3660.25,3.0,2021/09/01 00:00:00+00,330000.0,261300,THREE FAMILY,1.2629161882893227
1822.80001,2.0,2022/04/07 00:00:00+00,225000.0,196700,TWO FAMILY,1.1438739196746315
2942.5,3.0,2022/01/04 00:00:00+00,315000.0,231100,THREE FAMILY,1.3630463003028992
3324.0,3.0,2024/04/22 00:00:00+00,415000.0,285200,THREE FAMILY,1.4551192145862553
1462.80001,1.0,2023/01/09 00:00:00+00,151550.0,165100,ONE FAMILY,0.9179285281647487
2093.0,2.0,2023/01/05 00:00:00+00,282000.0,209900,TWO FAMILY,1.3434969032872797
3428.5,3.0,2021/07/20 00:00:00+00,266000.0,256600,THREE FAMILY,1.0366328916601715
2790.0,4.0,2020/12/09 00:00:00+00,300000.0,279400,APT FOUR,1.0737294201861132
1014.0,1.0,2020/11/04 00:00:00+00,152500.0,162100,ONE FAMILY,0.9407772979642196
3147.0,3.0,2022/02/09 00:00:00+00,288000.0,250600,THREE FAMILY,1.149241819632881
1008.0,1.0,2021/10/01 00:00:00+00,185000.0,166900,ONE FAMILY,1.1084481725584183
3693.0,3.0,2023/02/08 00:00:00+00,322200.0,260700,THREE FAMILY,1.23590333716916
3942.0,3.0,2020/10/23 00:00:00+00,270000.0,275500,THREE FAMILY,0.9800362976406534
3789.0,3.0,2020/12/10 00:00:00+00,325000.0,275800,THREE FAMILY,1.1783901377810007
2600.0,2.0,2021/07/19 00:00:00+00,310000.0,259000,TWO FAMILY,1.196911196911197
3588.0,3.0,2021/07/12 00:00:00+00,300000.0,260500,THREE FAMILY,1.1516314779270633
3588.0,3.0,2024/05/07 00:00:00+00,376500.0,260500,THREE FAMILY,1.4452975047984644
1136.0,1.0,2022/09/02 00:00:00+00,170000.0,164800,ONE FAMILY,1.0315533980582525
1620.0,1.0,2021/07/06 00:00:00+00,200000.0,173900,ONE FAMILY,1.1500862564692351
1546.0,1.0,2022/05/06 00:00:00+00,149000.0,151300,ONE FAMILY,0.9847984137475215
820.0,1.0,2020/10/23 00:00:00+00,48000.0,47800,CONDOMINIMUM,1.00418410041841
879.0,1.0,2021/09/22 00:00:00+00,55000.0,48500,CONDOMINIMUM,1.134020618556701
2208.0,2.0,2022/08/26 00:00:00+00,260000.0,228400,TWO FAMILY,1.138353765323993
2548.0,2.0,2022/09/02 00:00:00+00,260000.0,230700,TWO FAMILY,1.1270047680970958
4063.5,3.0,2022/09/29 00:00:00+00,275000.0,268200,THREE FAMILY,1.0253542132736764
2995.20001,2.0,2023/09/08 00:00:00+00,415000.0,330500,TWO FAMILY,1.2556732223903178
2995.20001,2.0,2023/02/24 00:00:00+00,220000.0,330500,TWO FAMILY,0.6656580937972768
3220.0,3.0,2021/07/02 00:00:00+00,320000.0,309200,THREE FAMILY,1.034928848641656
3726.0,3.0,2021/08/11 00:00:00+00,314000.0,289500,THREE FAMILY,1.084628670120898
2040.00001,2.0,2024/09/03 00:00:00+00,207000.0,222600,TWO FAMILY,0.9299191374663073
762.0,1.0,2023/04/17 00:00:00+00,65000.0,44700,CONDOMINIMUM,1.45413870246085
3666.0,3.0,2021/11/16 00:00:00+00,300000.0,267500,THREE FAMILY,1.1214953271028036
4495.5,3.0,2020/12/04 00:00:00+00,320000.0,314300,THREE FAMILY,1.0181355392936684
1323.0,1.0,2024/06/04 00:00:00+00,221000.0,177300,ONE FAMILY,1.2464749012972363
1933.60001,1.0,2021/04/21 00:00:00+00,217000.0,214100,ONE FAMILY,1.0135450723960766
2145.60001,2.0,2020/10/23 00:00:00+00,247000.0,248200,TWO FAMILY,0.9951651893634166
1510.80001,1.0,2022/08/04 00:00:00+00,203000.0,176700,ONE FAMILY,1.1488398415393322
3402.0,3.0,2023/01/23 00:00:00+00,320000.0,295600,THREE FAMILY,1.0825439783491204
3400.5,3.0,2021/10/07 00:00:00+00,320000.0,304700,THREE FAMILY,1.0502133245815557
2215.50001,2.0,2024/03/14 00:00:00+00,340000.0,227000,TWO FAMILY,1.497797356828194
1690.10001,1.0,2024/07/25 00:00:00+00,295000.0,227700,ONE FAMILY,1.2955643390426
875.0,1.0,2022/02/28 00:00:00+00,174900.0,162200,ONE FAMILY,1.0782983970406905
1680.0,1.0,2023/03/16 00:00:00+00,100000.0,164800,ONE FAMILY,0.6067961165048543
3850.0,3.0,2021/10/27 00:00:00+00,340000.0,302100,THREE FAMILY,1.1254551473022179
1032.0,1.0,2021/10/29 00:00:00+00,210000.0,178500,ONE FAMILY,1.1764705882352942
1032.0,1.0,2020/12/22 00:00:00+00,96000.0,178500,ONE FAMILY,0.5378151260504201
1279.5,1.0,2021/05/11 00:00:00+00,130000.0,161000,ONE FAMILY,0.8074534161490683
3864.0,3.0,2021/10/05 00:00:00+00,300000.0,207600,THREE FAMILY,1.4450867052023122
2808.00001,2.0,2021/08/04 00:00:00+00,265000.0,248500,TWO FAMILY,1.0663983903420524
2373.20001,2.0,2021/11/18 00:00:00+00,155000.0,223600,TWO FAMILY,0.6932021466905188
2373.20001,2.0,2023/01/19 00:00:00+00,285000.0,223600,TWO FAMILY,1.2745974955277282
1386.0,1.0,2020/12/02 00:00:00+00,124900.0,123900,ONE FAMILY,1.0080710250201776
2188.80001,2.0,2024/02/26 00:00:00+00,310000.0,234500,TWO FAMILY,1.3219616204690832
1509.60001,1.0,2023/12/15 00:00:00+00,220000.0,177500,ONE FAMILY,1.2394366197183098
2185.0,2.0,2024/06/21 00:00:00+00,236000.0,237000,TWO FAMILY,0.9957805907172996
1834.0,2.0,2021/04/21 00:00:00+00,220000.0,228400,TWO FAMILY,0.9632224168126094
720.0,1.0,2022/02/09 00:00:00+00,168900.0,154400,ONE FAMILY,1.0939119170984455
3641.875,3.0,2022/07/06 00:00:00+00,420000.0,331600,THREE FAMILY,1.2665862484921593
2392.80001,2.0,2022/04/28 00:00:00+00,220000.0,238300,TWO FAMILY,0.9232060428031893
3196.0,3.0,2020/10/09 00:00:00+00,235000.0,250300,THREE FAMILY,0.9388733519776269
2322.00001,2.0,2022/11/30 00:00:00+00,245000.0,243800,TWO FAMILY,1.0049220672682526
4020.0,3.0,2022/12/08 00:00:00+00,268000.0,290500,THREE FAMILY,0.9225473321858864
2472.5,3.0,2021/05/19 00:00:00+00,193000.0,196800,THREE FAMILY,0.9806910569105691
2725.29,2.0,2020/10/07 00:00:00+00,265000.0,243500,TWO FAMILY,1.0882956878850103
1653.00001,1.0,2020/12/08 00:00:00+00,188000.0,180400,ONE FAMILY,1.042128603104213
1697.60001,1.0,2022/10/24 00:00:00+00,165000.0,157800,ONE FAMILY,1.0456273764258555
3744.0,3.0,2021/04/05 00:00:00+00,282100.0,285100,THREE FAMILY,0.9894773763591722
2834.0,2.0,2020/12/16 00:00:00+00,239000.0,240200,TWO FAMILY,0.9950041631973355
1418.125,1.0,2021/12/15 00:00:00+00,185000.0,173400,ONE FAMILY,1.0668973471741638
1092.0,1.0,2022/08/04 00:00:00+00,153500.0,156400,ONE FAMILY,0.981457800511509
1092.0,1.0,2023/03/17 00:00:00+00,230000.0,156400,ONE FAMILY,1.4705882352941178
1286.0,1.0,2021/09/01 00:00:00+00,223000.0,240000,ONE FAMILY,0.9291666666666667
1693.00001,1.0,2022/12/20 00:00:00+00,250000.0,199500,ONE FAMILY,1.2531328320802004
1365.0,1.0,2022/08/05 00:00:00+00,194000.0,189000,ONE FAMILY,1.0264550264550265
1319.0,1.0,2021/09/07 00:00:00+00,150000.0,219800,ONE FAMILY,0.6824385805277525
1319.0,1.0,2022/07/29 00:00:00+00,279900.0,219800,ONE FAMILY,1.2734303912647862
1065.60001,1.0,2023/09/22 00:00:00+00,195000.0,203200,ONE FAMILY,0.9596456692913385
1065.60001,1.0,2024/09/06 00:00:00+00,279900.0,203200,ONE FAMILY,1.37746062992126
1532.0,1.0,2022/03/31 00:00:00+00,234900.0,180600,ONE FAMILY,1.3006644518272426
2392.0,2.0,2021/04/19 00:00:00+00,210000.0,219400,TWO FAMILY,0.9571558796718322
2392.0,2.0,2022/09/13 00:00:00+00,290000.0,238200,TWO FAMILY,1.2174643157010916
1352.0,1.0,2021/12/29 00:00:00+00,215000.0,185500,ONE FAMILY,1.1590296495956873
1404.0,1.0,2022/10/18 00:00:00+00,170000.0,159600,ONE FAMILY,1.0651629072681705
1404.0,1.0,2022/08/01 00:00:00+00,165595.0,159600,ONE FAMILY,1.037562656641604
3349.5,3.0,2023/04/28 00:00:00+00,350000.0,256300,THREE FAMILY,1.3655872024970737
2364.0,2.0,2023/05/09 00:00:00+00,330000.0,298500,TWO FAMILY,1.1055276381909547
2496.0,2.0,2021/08/17 00:00:00+00,140000.0,242600,TWO FAMILY,0.5770816158285244
3432.0,3.0,2024/05/10 00:00:00+00,385000.0,286600,THREE FAMILY,1.3433356594556873
2616.0,2.0,2022/10/04 00:00:00+00,340000.0,278500,TWO FAMILY,1.220825852782765
1147.5,1.0,2023/09/01 00:00:00+00,167000.0,156100,ONE FAMILY,1.0698270339525946
2392.0,2.0,2022/12/01 00:00:00+00,319900.0,284500,TWO FAMILY,1.1244288224956063
1040.0,1.0,2024/06/04 00:00:00+00,286000.0,194000,ONE FAMILY,1.4742268041237114
1958.0,1.0,2021/06/29 00:00:00+00,246100.0,221900,ONE FAMILY,1.1090581342947274
1761.80001,1.0,2023/09/01 00:00:00+00,207000.0,222800,ONE FAMILY,0.9290843806104129
1815.0,1.0,2021/12/14 00:00:00+00,257500.0,218300,ONE FAMILY,1.179569399908383
1280.0,1.0,2021/08/05 00:00:00+00,210000.0,195400,ONE FAMILY,1.0747185261003072
1857.125,1.0,2020/11/02 00:00:00+00,230000.0,224100,ONE FAMILY,1.0263275323516288
1644.00001,1.0,2023/10/18 00:00:00+00,202000.0,179400,ONE FAMILY,1.1259754738015608
2954.875,1.0,2021/10/05 00:00:00+00,281000.0,291100,ONE FAMILY,0.9653040192373755
1260.0,1.0,2022/03/23 00:00:00+00,234900.0,185500,ONE FAMILY,1.2663072776280324
912.0,1.0,2022/03/31 00:00:00+00,230000.0,165800,ONE FAMILY,1.3872135102533172
1170.0,1.0,2024/07/29 00:00:00+00,255000.0,181000,ONE FAMILY,1.408839779005525
948.0,1.0,2024/08/07 00:00:00+00,220000.0,163500,ONE FAMILY,1.345565749235474
1038.5,1.0,2021/03/31 00:00:00+00,190000.0,168900,ONE FAMILY,1.1249259917110717
1038.5,1.0,2023/03/15 00:00:00+00,220000.0,168900,ONE FAMILY,1.3025458851391356
1374.25,1.0,2021/11/30 00:00:00+00,219000.0,187300,ONE FAMILY,1.1692471970101441
2282.40001,1.0,2021/10/18 00:00:00+00,210000.0,186800,ONE FAMILY,1.1241970021413277
1914.0,1.0,2024/02/05 00:00:00+00,310000.0,215800,ONE FAMILY,1.4365152919369786
1084.0,1.0,2022/08/25 00:00:00+00,190000.0,180800,ONE FAMILY,1.0508849557522124
1344.0,1.0,2023/01/12 00:00:00+00,240000.0,176800,ONE FAMILY,1.3574660633484164
1470.0,1.0,2022/04/29 00:00:00+00,260000.0,211000,ONE FAMILY,1.2322274881516588
1626.0,1.0,2022/10/31 00:00:00+00,274900.0,205300,ONE FAMILY,1.3390160740379933
1148.0,1.0,2022/07/26 00:00:00+00,145555.0,206800,ONE FAMILY,0.7038442940038685
1148.0,1.0,2024/05/28 00:00:00+00,235000.0,206800,ONE FAMILY,1.1363636363636365
1607.0,1.0,2020/11/16 00:00:00+00,198000.0,188800,ONE FAMILY,1.048728813559322
1248.0,1.0,2024/07/23 00:00:00+00,295000.0,213400,ONE FAMILY,1.3823805060918464
1539.0,1.0,2022/10/18 00:00:00+00,281000.0,206700,ONE FAMILY,1.359458151910982
1789.20001,1.0,2021/01/04 00:00:00+00,175000.0,199600,ONE FAMILY,0.8767535070140281
1363.0,1.0,2023/09/25 00:00:00+00,230000.0,203200,ONE FAMILY,1.1318897637795275
2868.5,2.0,2022/05/31 00:00:00+00,230000.0,252300,TWO FAMILY,0.9116131589377725
1615.0,1.0,2022/09/23 00:00:00+00,186000.0,182400,ONE FAMILY,1.019736842105263
1309.0,1.0,2022/11/28 00:00:00+00,219900.0,185100,ONE FAMILY,1.1880064829821717
1460.0,1.0,2024/01/29 00:00:00+00,250000.0,204700,ONE FAMILY,1.2212994626282365
1525.5,1.0,2024/04/23 00:00:00+00,285000.0,213200,ONE FAMILY,1.3367729831144466
1176.00001,1.0,2021/12/01 00:00:00+00,215000.0,177800,ONE FAMILY,1.2092238470191226
1329.0,1.0,2023/10/16 00:00:00+00,255000.0,186000,ONE FAMILY,1.3709677419354838
1552.0,1.0,2024/03/01 00:00:00+00,200000.0,201400,ONE FAMILY,0.9930486593843099
1628.0,1.0,2024/05/13 00:00:00+00,260000.0,199200,ONE FAMILY,1.3052208835341366
1757.0,1.0,2021/12/02 00:00:00+00,225000.0,199400,ONE FAMILY,1.1283851554663993
1608.0,1.0,2024/03/21 00:00:00+00,305000.0,217800,ONE FAMILY,1.4003673094582185
1680.0,2.0,2023/12/28 00:00:00+00,280000.0,234900,TWO FAMILY,1.191996594295445
1680.0,2.0,2022/09/16 00:00:00+00,155633.0,234900,TWO FAMILY,0.6625500212856534
1708.0,1.0,2021/07/19 00:00:00+00,205000.0,201400,ONE FAMILY,1.0178748758689176
1184.0,1.0,2021/06/10 00:00:00+00,156000.0,177900,ONE FAMILY,0.8768971332209107
1096.0,1.0,2021/04/23 00:00:00+00,135000.0,175700,ONE FAMILY,0.7683551508252704
1096.0,1.0,2021/11/19 00:00:00+00,205000.0,175700,ONE FAMILY,1.1667615253272623
1564.0,1.0,2021/02/26 00:00:00+00,189900.0,190200,ONE FAMILY,0.998422712933754
1636.0,1.0,2021/11/29 00:00:00+00,247200.0,212200,ONE FAMILY,1.1649387370405277
1450.0,1.0,2024/04/24 00:00:00+00,206000.0,202400,ONE FAMILY,1.017786561264822
1516.0,1.0,2024/04/12 00:00:00+00,315000.0,217700,ONE FAMILY,1.4469453376205788
1557.0,1.0,2021/06/16 00:00:00+00,230000.0,193500,ONE FAMILY,1.1886304909560723
1340.75,1.0,2021/04/21 00:00:00+00,166000.0,181800,ONE FAMILY,0.9130913091309131
1192.0,1.0,2023/10/18 00:00:00+00,140000.0,190800,ONE FAMILY,0.7337526205450734
1192.0,1.0,2024/02/21 00:00:00+00,265000.0,190800,ONE FAMILY,1.3888888888888888
1192.0,1.0,2023/10/16 00:00:00+00,125000.0,190800,ONE FAMILY,0.6551362683438156
3500.0,3.0,2022/03/11 00:00:00+00,200000.0,285600,THREE FAMILY,0.7002801120448179
1878.0,1.0,2024/03/28 00:00:00+00,279000.0,193300,ONE FAMILY,1.4433523021210553
1464.00001,1.0,2023/10/11 00:00:00+00,280000.0,189900,ONE FAMILY,1.4744602422327542
1722.0,1.0,2021/03/16 00:00:00+00,205000.0,200700,ONE FAMILY,1.0214250124564026
2055.0,1.0,2021/06/28 00:00:00+00,267000.0,266500,ONE FAMILY,1.00187617260788
1544.0,1.0,2022/04/06 00:00:00+00,225000.0,194800,ONE FAMILY,1.1550308008213552
912.0,1.0,2021/09/14 00:00:00+00,179900.0,178400,ONE FAMILY,1.008408071748879
1461.0,1.0,2022/02/22 00:00:00+00,236000.0,196600,ONE FAMILY,1.2004069175991863
2850.0,2.0,2024/08/16 00:00:00+00,285000.0,306200,TWO FAMILY,0.9307642064010451
1333.0,1.0,2020/11/13 00:00:00+00,194000.0,199600,ONE FAMILY,0.9719438877755511
1562.0,1.0,2020/10/20 00:00:00+00,199500.0,224300,ONE FAMILY,0.8894337940258582
1315.0,1.0,2021/09/13 00:00:00+00,240000.0,206000,ONE FAMILY,1.1650485436893203
2548.0,2.0,2023/04/27 00:00:00+00,275000.0,223000,TWO FAMILY,1.2331838565022422
1144.0,1.0,2021/03/17 00:00:00+00,190000.0,184700,ONE FAMILY,1.028695181375203
1260.00001,1.0,2021/02/10 00:00:00+00,120000.0,111200,ONE FAMILY,1.079136690647482
1041.60001,1.0,2023/05/09 00:00:00+00,235000.0,197300,ONE FAMILY,1.1910795742524074
1041.60001,1.0,2022/10/31 00:00:00+00,125100.0,197300,ONE FAMILY,0.6340598073998986
1333.0,1.0,2022/08/10 00:00:00+00,220000.0,184300,ONE FAMILY,1.1937059142702116
1116.0,1.0,2021/06/25 00:00:00+00,200000.0,197500,ONE FAMILY,1.0126582278481013
3487.5,3.0,2024/09/05 00:00:00+00,370000.0,267600,THREE FAMILY,1.382660687593423
1040.20001,1.0,2021/08/16 00:00:00+00,180500.0,171600,ONE FAMILY,1.0518648018648018
3483.0,3.0,2021/04/23 00:00:00+00,294500.0,272300,THREE FAMILY,1.0815277267719428
1996.0,2.0,2021/01/27 00:00:00+00,273000.0,231200,TWO FAMILY,1.180795847750865
2670.0,2.0,2022/07/21 00:00:00+00,300000.0,270900,TWO FAMILY,1.1074197120708749
1388.40001,1.0,2021/02/03 00:00:00+00,157000.0,171000,ONE FAMILY,0.9181286549707602
3705.0,3.0,2022/09/02 00:00:00+00,336000.0,281900,THREE FAMILY,1.191912025540972
4076.0,3.0,2021/12/02 00:00:00+00,391000.0,322100,THREE FAMILY,1.213908723998758
4076.0,3.0,2021/05/13 00:00:00+00,174000.0,322100,THREE FAMILY,0.5402049053089103
3726.0,3.0,2021/02/26 00:00:00+00,311200.0,270300,THREE FAMILY,1.1513133555308916
1824.0,4.0,2023/09/18 00:00:00+00,190000.0,169800,APT FOUR,1.1189634864546525
3588.0,3.0,2021/09/23 00:00:00+00,315000.0,295800,THREE FAMILY,1.0649087221095335
3432.0,3.0,2022/03/08 00:00:00+00,278000.0,274800,THREE FAMILY,1.0116448326055314
1309.125,1.0,2021/06/15 00:00:00+00,200000.0,177000,ONE FAMILY,1.1299435028248588
720.0,1.0,2023/07/26 00:00:00+00,210000.0,140800,ONE FAMILY,1.4914772727272727
3702.0,3.0,2022/07/11 00:00:00+00,360000.0,323200,THREE FAMILY,1.113861386138614
3848.0,3.0,2021/08/18 00:00:00+00,320000.0,332400,THREE FAMILY,0.9626955475330926
4131.0,3.0,2023/04/10 00:00:00+00,410000.0,341300,THREE FAMILY,1.2012891883973045
3780.0,3.0,2021/12/15 00:00:00+00,300000.0,282700,THREE FAMILY,1.0611956137247966
3636.0,3.0,2022/07/28 00:00:00+00,330000.0,287000,THREE FAMILY,1.1498257839721255
3189.0,3.0,2022/10/04 00:00:00+00,405000.0,280800,THREE FAMILY,1.4423076923076923
3189.0,3.0,2022/04/28 00:00:00+00,268000.0,280800,THREE FAMILY,0.9544159544159544
3864.0,3.0,2021/04/26 00:00:00+00,299900.0,301600,THREE FAMILY,0.9943633952254642
1162.5,1.0,2024/03/07 00:00:00+00,240000.0,174300,ONE FAMILY,1.3769363166953528
1605.0,1.0,2021/10/18 00:00:00+00,233000.0,214200,ONE FAMILY,1.087768440709617
1180.0,1.0,2022/03/16 00:00:00+00,185000.0,171800,ONE FAMILY,1.0768335273573924
3222.0,2.0,2021/05/11 00:00:00+00,320000.0,291800,TWO FAMILY,1.0966415352981493
1530.0,1.0,2023/04/26 00:00:00+00,165000.0,201500,ONE FAMILY,0.8188585607940446
2990.0,2.0,2024/07/26 00:00:00+00,415000.0,282100,TWO FAMILY,1.4711095356256647
2176.0,2.0,2022/08/09 00:00:00+00,315000.0,241400,TWO FAMILY,1.3048881524440763
2110.0,2.0,2022/12/27 00:00:00+00,350000.0,260100,TWO FAMILY,1.3456362937331796
2992.80001,2.0,2021/11/24 00:00:00+00,320000.0,271500,TWO FAMILY,1.1786372007366483
1348.75,1.0,2022/01/18 00:00:00+00,215000.0,187600,ONE FAMILY,1.1460554371002132
2496.00001,2.0,2021/03/29 00:00:00+00,249000.0,242500,TWO FAMILY,1.02680412371134
1040.90001,1.0,2020/11/06 00:00:00+00,187500.0,177600,ONE FAMILY,1.0557432432432432
2484.0,2.0,2020/11/23 00:00:00+00,260000.0,258800,TWO FAMILY,1.0046367851622875
3554.0,3.0,2024/01/24 00:00:00+00,375000.0,305700,THREE FAMILY,1.2266928361138372
3554.0,3.0,2022/04/22 00:00:00+00,251000.0,305700,THREE FAMILY,0.821066404972195
2688.0,2.0,2022/04/12 00:00:00+00,285000.0,277600,TWO FAMILY,1.026657060518732
3208.28,2.0,2020/12/10 00:00:00+00,199900.0,278700,TWO FAMILY,0.7172587011123072
3328.00001,2.0,2021/12/13 00:00:00+00,330000.0,303200,TWO FAMILY,1.0883905013192612
3537.875,3.0,2024/03/26 00:00:00+00,400000.0,279300,THREE FAMILY,1.4321518080916578
2688.0,2.0,2022/04/05 00:00:00+00,286500.0,256600,TWO FAMILY,1.1165237724084178
2688.0,2.0,2021/01/15 00:00:00+00,250000.0,256600,TWO FAMILY,0.9742790335151987
2690.0,2.0,2020/11/06 00:00:00+00,280000.0,266100,TWO FAMILY,1.0522360015031942
1008.00001,1.0,2021/09/01 00:00:00+00,200000.0,173100,ONE FAMILY,1.1554015020219526
1260.0,1.0,2020/10/19 00:00:00+00,169000.0,177400,ONE FAMILY,0.9526493799323562
1414.0,1.0,2022/09/09 00:00:00+00,240000.0,181600,ONE FAMILY,1.3215859030837005
1112.0,1.0,2022/02/09 00:00:00+00,230000.0,197300,ONE FAMILY,1.1657374556512925
1112.0,1.0,2021/06/30 00:00:00+00,108000.0,197300,ONE FAMILY,0.5473897617840852
1097.60001,1.0,2022/11/18 00:00:00+00,170000.0,161500,ONE FAMILY,1.0526315789473684
3436.0,2.0,2022/06/15 00:00:00+00,340000.0,319900,TWO FAMILY,1.0628321350422008
1120.20001,1.0,2022/12/22 00:00:00+00,108000.0,107900,ONE FAMILY,1.0009267840593141
3444.0,3.0,2022/02/16 00:00:00+00,400000.0,302600,THREE FAMILY,1.3218770654329148
2452.0,2.0,2021/07/26 00:00:00+00,255000.0,292100,TWO FAMILY,0.8729887024991442
1330.0,1.0,2020/10/15 00:00:00+00,176900.0,178200,ONE FAMILY,0.9927048260381593
3786.0,3.0,2021/09/10 00:00:00+00,285000.0,280500,THREE FAMILY,1.0160427807486632
3602.5,3.0,2021/08/24 00:00:00+00,326000.0,279200,THREE FAMILY,1.167621776504298
3588.0,3.0,2021/02/24 00:00:00+00,300000.0,242900,THREE FAMILY,1.2350761630300535
4266.0,3.0,2023/02/07 00:00:00+00,300000.0,311200,THREE FAMILY,0.9640102827763496
4284.0,3.0,2024/05/20 00:00:00+00,380000.0,308200,THREE FAMILY,1.2329656067488644
4284.0,3.0,2021/11/10 00:00:00+00,282500.0,308200,THREE FAMILY,0.9166125892277742
3905.625,3.0,2022/11/08 00:00:00+00,265000.0,233500,THREE FAMILY,1.1349036402569592
3393.25,3.0,2021/08/24 00:00:00+00,317660.0,286100,THREE FAMILY,1.1103110800419433
3586.0,3.0,2021/04/09 00:00:00+00,229000.0,248400,THREE FAMILY,0.9219001610305958
1974.00001,2.0,2021/08/03 00:00:00+00,190000.0,215600,TWO FAMILY,0.8812615955473099
1239.0,1.0,2021/10/28 00:00:00+00,220000.0,179200,ONE FAMILY,1.2276785714285714
2530.0,2.0,2021/10/29 00:00:00+00,275000.0,229900,TWO FAMILY,1.1961722488038278
2530.0,2.0,2021/01/05 00:00:00+00,160000.0,229900,TWO FAMILY,0.6959547629404089
3928.0,3.0,2021/07/06 00:00:00+00,115000.0,186000,THREE FAMILY,0.6182795698924731
3928.0,3.0,2021/07/27 00:00:00+00,172000.0,186000,THREE FAMILY,0.9247311827956989
4056.0,3.0,2023/02/02 00:00:00+00,250000.0,288700,THREE FAMILY,0.8659508139937652
1224.5,1.0,2023/03/27 00:00:00+00,226000.0,183200,ONE FAMILY,1.2336244541484715
1115.20001,1.0,2023/04/06 00:00:00+00,231500.0,186200,ONE FAMILY,1.2432867883995704
2932.00001,2.0,2021/09/23 00:00:00+00,250000.0,206700,TWO FAMILY,1.2094823415578133
2586.40001,2.0,2023/11/17 00:00:00+00,260000.0,217300,TWO FAMILY,1.1965025310630464
2767.20001,2.0,2023/06/02 00:00:00+00,280000.0,220400,TWO FAMILY,1.2704174228675136
1193.0,1.0,2024/04/26 00:00:00+00,215000.0,163900,ONE FAMILY,1.3117754728492983
3943.5,3.0,2022/02/07 00:00:00+00,295000.0,236400,THREE FAMILY,1.247884940778342
3385.5,2.0,2022/08/29 00:00:00+00,300000.0,214800,TWO FAMILY,1.3966480446927374
3862.0,3.0,2022/01/10 00:00:00+00,270000.0,231000,THREE FAMILY,1.1688311688311688
1135.0,1.0,2022/02/28 00:00:00+00,106000.0,206900,ONE FAMILY,0.5123247945867568
2243.5,2.0,2020/12/08 00:00:00+00,225000.0,229300,TWO FAMILY,0.9812472743131269
2802.25,3.0,2024/07/31 00:00:00+00,264330.0,229000,THREE FAMILY,1.1542794759825328
2802.25,3.0,2024/03/04 00:00:00+00,264330.0,229000,THREE FAMILY,1.1542794759825328
3106.25,3.0,2023/01/19 00:00:00+00,350000.0,236100,THREE FAMILY,1.4824227022448115
2896.80001,3.0,2023/07/05 00:00:00+00,360000.0,253000,THREE FAMILY,1.4229249011857708
2016.0,2.0,2022/03/22 00:00:00+00,229500.0,199500,TWO FAMILY,1.150375939849624
539.0,1.0,2021/11/04 00:00:00+00,53000.0,40500,CONDOMINIMUM,1.308641975308642
653.0,1.0,2021/12/06 00:00:00+00,52000.0,48600,CONDOMINIMUM,1.0699588477366255
628.0,1.0,2022/04/21 00:00:00+00,55000.0,46900,CONDOMINIMUM,1.1727078891257996
576.0,1.0,2023/08/09 00:00:00+00,63000.0,44100,CONDOMINIMUM,1.4285714285714286
631.0,1.0,2021/01/05 00:00:00+00,52500.0,47100,CONDOMINIMUM,1.1146496815286624
631.0,1.0,2021/08/09 00:00:00+00,50000.0,47100,CONDOMINIMUM,1.0615711252653928
653.0,1.0,2022/04/05 00:00:00+00,56000.0,48600,CONDOMINIMUM,1.1522633744855968
2427.0,2.0,2022/02/22 00:00:00+00,244000.0,209100,TWO FAMILY,1.166905786704926
3008.75,2.0,2021/08/20 00:00:00+00,187400.0,204100,TWO FAMILY,0.9181773640372366
2110.60001,1.0,2022/06/15 00:00:00+00,230000.0,223700,ONE FAMILY,1.0281627179257935
1999.5,2.0,2024/07/17 00:00:00+00,265000.0,217600,TWO FAMILY,1.2178308823529411
1999.5,2.0,2022/05/27 00:00:00+00,150000.0,217600,TWO FAMILY,0.6893382352941176
1396.00001,1.0,2022/08/25 00:00:00+00,210000.0,199900,ONE FAMILY,1.0505252626313157
1396.00001,1.0,2022/02/02 00:00:00+00,106930.0,199900,ONE FAMILY,0.5349174587293647
2646.0,2.0,2022/01/21 00:00:00+00,229000.0,216800,TWO FAMILY,1.0562730627306274
982.5,1.0,2024/03/11 00:00:00+00,100000.0,139700,ONE FAMILY,0.7158196134574087
1514.125,1.0,2021/01/19 00:00:00+00,180000.0,198900,ONE FAMILY,0.9049773755656109
4597.0,2.0,2024/02/22 00:00:00+00,415000.0,347000,TWO FAMILY,1.1959654178674353
4597.0,2.0,2022/12/09 00:00:00+00,192500.0,347000,TWO FAMILY,0.5547550432276657
3940.0,2.0,2023/08/02 00:00:00+00,286000.0,263300,TWO FAMILY,1.0862134447398404
2872.5,3.0,2023/05/01 00:00:00+00,315000.0,227500,THREE FAMILY,1.3846153846153846
643.0,1.0,2023/07/24 00:00:00+00,33000.0,52600,CONDOMINIMUM,0.6273764258555133
